,Data
0,0.4330674199899035
1,0.5598472856680303
2,0.5685720997048728
3,0.4760468013170041
4,-0.4130064253731008
5,0.5631660516901779
6,0.43697226202977096
7,0.9496566113199797
8,0.15395833887343233
9,0.56740231132433
10,0.10736779286811662
11,0.5979249065853988
12,0.13875599648513195
13,0.5911753505706581
14,0.13855863376204694
15,0.6311024945075836
16,0.33380490986295447
17,0.5475735529358706
18,0.20464334675041862
19,0.6117590069368084
20,0.7998374260030842
21,0.550099944577932
22,0.8651727553696701
23,0.6537095433420465
24,0.7884422969196233
25,0.26687623131724164
26,0.6098842614599037
27,0.19744117112655163
28,0.4643879531425681
29,0.26586297093087774
30,0.2942348949908532
31,0.17715816207316257
32,0.43773377889141823
33,0.21726291076100293
34,0.27262862642617103
35,0.6350337636046486
36,0.2899642991861109
37,0.6867950304488719
38,-0.22809063108383823
39,0.5293897895653118
40,0.0850413392065181
41,0.7192788678420284
42,0.1792392950093746
43,0.5571648882542798
44,0.25739016109235485
45,-0.26065114752187885
46,0.8697834116393418
47,0.026743845905796725
48,0.6952937630228629
49,0.5881192717512262
50,0.5999884009248494
51,0.32159582329464514
52,0.39082658894562616
53,0.6101486252763568
54,0.6061369522885326
55,0.3069187117190221
56,0.3980000897271348
57,0.5399631564266006
58,0.6788702161491844
59,0.7469520313321923
60,0.1090711078759182
61,0.6485770756868315
62,0.0003045074320421002
63,0.3944972163639096
64,0.6610124781020795
65,0.6480275486446508
66,0.4329652660691245
67,-0.008507246385220912
68,0.02479663146676272
69,0.4299507048311455
70,0.3119079664773564
71,-0.19111400625603794
72,0.4957730907283249
73,-0.10196446789883754
74,1.1242070352738407
75,0.8334278697967901
76,0.4159015712991448
77,0.564670887116994
78,0.43439863365546183
79,0.5008827513678499
80,0.5394405193732036
81,0.7480429732925202
82,0.5060031818037927
83,0.4754760332822442
84,0.3839534228554562
85,0.5984667908777707
86,0.9702996529770723
87,0.24767336777389748
88,0.5292279610060454
89,0.08035079313369872
90,0.030472940485941978
91,0.5744838481287252
92,0.1669246630848664
93,0.6377978325772696
94,0.42081138324352524
95,0.8745008359559813
96,0.5952724865075928
97,0.6633287524836985
98,0.3045725774534843
99,0.5047004714582141
100,0.13271413213063912
101,0.2953782092854067
102,0.31401594428711854
103,0.3115408520674877
104,0.6961024543393584
105,0.2464401768494358
106,0.8169518379357916
107,0.730225342508101
108,0.42087372472203477
109,0.2705042599986448
110,0.5989198999727983
111,0.24374268966676774
112,0.2714866307919555
113,0.4126065224892355
114,0.11720559691770752
115,0.14167477059694453
116,0.8061773009323661
117,-0.09970682702193859
118,0.47203673766709253
119,0.42972488796702907
120,0.5834743006842947
121,0.13357773967531547
122,0.5510158646664916
123,0.5861647166683501
124,0.19234338287169586
125,0.05866266704318326
126,0.5202247601452347
127,0.8495124828672717
128,1.0372960546023018
129,0.24349712317950703
130,-0.07096728997306614
131,0.7850976187251553
132,-0.040504598586544795
133,0.012770510958777315
134,0.1584137129201297
135,0.29228081890018254
136,0.22798729771981682
137,0.14589512004252483
138,0.20192755923153077
139,0.6014089026819833
140,0.618898802656603
141,0.49877813380133607
142,0.20030607732688416
143,0.33127620874374425
144,0.01743035725183175
145,0.4878314397919341
146,0.5690758017093918
147,0.5395101878493315
148,-0.00654444158733506
149,0.12248144075650844
150,0.5021360358800842
151,0.3167178949145036
152,0.45236058023233494
153,0.18389174786120607
154,0.7064766639035827
155,0.4556482350675555
156,0.48317268631385696
157,0.4940792574766031
158,0.34010379992367934
159,0.021977525689480047
160,0.2551378834362913
161,0.26950664898380294
162,0.47578896837842194
163,0.18070251337286755
164,0.8974804905958004
165,0.40437840480489123
166,0.20864022988061892
167,0.6527421573289269
168,0.34249965414353384
169,0.6679869438285997
170,-0.019406693391282294
171,0.38271175777548183
172,0.36127737682978756
173,0.5597321884797679
174,-0.12835071427250624
175,1.010995161536685
176,0.5221271920934456
177,0.7953393965930541
178,0.7589867179481177
179,0.35887721437277087
180,0.14242391065337248
181,0.503634604561349
182,0.2568683054817684
183,0.4183890352030015
184,0.4739959448851053
