,Data
0,0.4330674199899035
1,-0.8271648549922256
2,0.03071442352680802
3,0.0014345511143612987
4,0.36609240638048435
5,-0.4130064253731008
6,-0.4130215752506773
7,0.20961636586832044
8,-0.37180450022507083
9,0.8458092329130201
10,0.15395833887343233
11,-0.9308907254616329
12,0.3747515901213627
13,-0.05955146209366003
14,0.29512386817282554
15,0.13875599648513195
16,-0.6183030821967505
17,0.09323773335825306
18,0.00030349136438014826
19,0.4792579611740191
20,0.33380490986295447
21,-0.8552362595576171
22,0.34550273520677
23,0.18493166357723279
24,0.23150849542546073
25,0.7998374260030842
26,-0.8242048936879242
27,-0.2868262953438762
28,0.09030884331518957
29,0.15636387899647428
30,0.7884422969196233
31,-0.9900689629246697
32,-0.09211684493291616
33,0.4319030710388785
34,0.2290443343985423
35,0.4643879531425681
36,-1.2972170983749836
37,0.34187984233614044
38,0.30541188977869316
39,0.31597735769492835
40,0.43773377889141823
41,-1.4606648498569974
42,0.07847847136607593
43,0.26806938852437073
44,0.4132338198607344
45,0.2899642991861109
46,-0.5060222656463622
47,0.12795735822917578
48,0.2470312880029383
49,0.2229455657202857
50,0.0850413392065181
51,-0.8449184626434574
52,0.05544811924057657
53,0.11311312545607725
54,0.10772585572905588
55,0.25739016109235485
56,-0.9264461102058233
57,0.08944028413994268
58,0.538169272974976
59,0.061609068172028235
60,0.6952937630228629
61,-1.2113481481287993
62,-0.25919631523129544
63,0.32833035161453744
64,0.4312851076996046
65,0.39082658894562616
66,-0.9226479482028962
67,-0.2979510026384081
68,0.4190383772525085
69,0.36857593789836396
70,0.3980000897271348
71,-1.1383413545762824
72,-0.10229244476751928
73,-0.27417608203787003
74,0.5036463658115967
75,0.1090711078759182
76,-0.8270588092861341
77,-0.14916680404665544
78,0.45558984502467903
79,0.0327194768409677
80,0.6610124781020795
81,-0.8169512540212577
82,0.3240539209873936
83,0.13429851287206032
84,0.12784099895211531
85,0.02479663146676272
86,-0.8478008206561811
87,0.20637941063298149
88,0.3897425628752089
89,-0.17964148065206317
90,0.4957730907283249
91,-1.183984955683508
92,0.5362368691904681
93,-0.6604039780807335
94,0.6271158940035716
95,0.4159015712991448
96,-0.6152182692807694
97,0.09647338150091109
98,0.19915204288244046
99,0.4383831331615086
100,0.5394405193732036
101,-0.7434250173287402
102,-0.2290023797286215
103,0.47774018049450373
104,0.4344554305517644
105,0.3839534228554562
106,-0.7261863583100969
107,-0.16284917255828826
108,0.08619932270088264
109,0.31296865266158
110,0.5292279610060454
111,-1.0537936021572831
112,0.30621869642652877
113,0.5979873913838701
114,0.3682655568432335
115,0.1669246630848664
116,-0.22037176434891934
