,Data
0,0.4330674199899035
1,0.6642017177277237
2,0.26252062906859297
3,-0.05088849266586901
4,0.14094784190149498
5,0.3883680323348102
6,0.07709331138594798
7,-0.605083809962503
8,-0.8271648549922256
9,-0.2258873659804069
10,0.5598472856680303
11,0.6835631050743535
12,0.15807379636191635
13,-0.23512860124809923
14,-0.04688694503251032
15,0.25987630211321544
16,0.03071442352680802
17,-0.5931282075243813
18,-0.8021125671719953
19,-0.21304702764252134
20,0.5685720997048728
21,0.7104152899972628
22,0.2118995795822355
23,-0.17012358871396271
24,0.0014345511143612987
25,0.2667308244394241
26,-0.012408055277360336
27,-0.6747465220895106
28,-0.9059604796738465
29,-0.3252342196341206
30,0.4760468013170041
31,0.6988359632782203
32,0.36609240638048435
33,0.20999312329093703
34,0.5814376122107286
35,0.915357536841494
36,0.5072621249351666
37,-0.4737037154200273
38,-1.1306894078637544
39,-0.9544935018088676
40,-0.4130064253731008
41,-0.2476525672245494
42,-0.4627777235393311
43,-0.4023310825901215
44,0.22027766192570866
45,0.8147428056173657
46,0.6784404793319202
47,-0.021856048269802343
48,-0.4130215752506773
49,-0.037411757297582816
50,0.5631660516901779
51,0.6000089610966898
52,0.09158760976445868
53,-0.21875384348247764
54,0.06631678217242182
55,0.4364832200337623
56,0.20961636586832044
57,-0.4663474651677418
58,-0.7548408706849692
59,-0.2521206042090065
60,0.43697226202977096
61,0.4845763456634363
62,-0.09274245559573294
63,-0.5252520771535666
64,-0.37180450022507083
65,-0.08804717507871865
66,-0.3032866591519813
67,-0.8426510132874986
68,-0.883336972149418
69,-0.06626107560884922
70,0.9496566113199797
71,1.26827306547385
72,0.8458092329130201
73,0.43605494286157187
74,0.49645654045848664
75,0.5936145450902631
76,0.10952370630133834
77,-0.7596096705084621
78,-1.1435841561243816
79,-0.6334130295470247
80,0.15395833887343233
81,0.3660316253197773
82,-0.01917468640350043
83,-0.28394623947073394
84,-0.03397397239268613
85,0.2596350744240127
86,-0.029222400389106513
87,-0.7105238125474472
88,-0.9308907254616329
89,-0.29737013030866133
90,0.56740231132433
91,0.8133370041560138
92,0.42965371017890014
93,0.15944546317926087
94,0.4141815150954321
95,0.7059104775928565
96,0.3747515901213627
97,-0.41865406530953864
98,-0.8371624922676416
99,-0.473030200525118
100,0.10736779286811662
101,0.13544060777053338
102,-0.32828890268775823
103,-0.5178307184594003
104,-0.05955146209366003
105,0.48486771476197765
106,0.3855867455532495
107,-0.2378599501004647
108,-0.5463435136844247
109,-0.09053194075509127
110,0.5979249065853988
111,0.7297505125643133
112,0.29512386817282554
113,-0.003765172856330648
114,0.19822502130605796
115,0.3967620921209757
116,-0.03480528150292809
117,-0.873140871546095
118,-1.2303133344782198
119,-0.689877767946033
120,0.13875599648513195
121,0.40280731391514213
122,0.07707448906492445
123,-0.10795187710340196
124,0.2489470327291931
125,0.6435307352310126
126,0.40426495206879315
127,-0.30152197176539225
128,-0.6183030821967505
129,-0.12710786549949862
130,0.5911753505706581
131,0.7206259621777922
132,0.261228999642781
133,-0.05066925719619609
134,0.1798015892057358
135,0.44879472456620195
136,0.09323773335825306
137,-0.7054293489556748
138,-1.0755243317880778
139,-0.5948440978242941
140,0.13855863376204694
141,0.2921736869882217
142,-0.12626929647440308
143,-0.36069426061595594
144,0.00030349136438014826
145,0.44199187212480245
146,0.2588440732628031
147,-0.4110990159695361
148,-0.7057223690938871
149,-0.17116280531984251
150,0.6311024945075836
151,0.8639933858533929
152,0.4792579611740191
153,0.1672164379581681
154,0.32413938791934316
155,0.5050432170712381
156,0.11306789545766781
157,-0.652766743721432
158,-0.9562417516008456
159,-0.4208452216400838
160,0.33380490986295447
161,0.4733539623438036
162,-0.005132519174570672
163,-0.35851958123893923
164,-0.1613202631255022
165,0.13787353160159901
166,-0.08594450542503423
167,-0.680269614086055
168,-0.8552362595576171
169,-0.24840098840853947
170,0.5475735529358706
171,0.7412822251149892
172,0.3608540805152009
173,0.14140618842648986
174,0.44730631662873
175,0.7395796137929883
176,0.34550273520677
177,-0.5381078742229566
178,-1.0031348621669243
179,-0.5706908707543453
180,0.20464334675041862
181,0.4750322403981637
182,0.16849201520999849
183,-0.05185000640915614
184,0.18493166357723279
185,0.4203156887173422
186,0.06375980557499901
187,-0.6600818508951515
188,-0.8888302803540029
189,-0.2459840968006035
190,0.6117590069368084
191,0.7846999925303665
192,0.23150849542546073
193,-0.27488714698816497
194,-0.23365164970526123
195,-0.029661959566032438
196,-0.2611514155363755
197,-0.77800434164516
198,-0.8148540317359566
199,-0.06731965308667251
200,0.7998374260030842
201,0.9519436000253492
202,0.42734777010837255
203,0.025817365235654213
204,0.19564472816445216
205,0.45459820458063166
206,0.14065377373539661
207,-0.5704365205312129
208,-0.8242048936879242
209,-0.23454636278573293
210,0.550099944577932
211,0.6561894240112642
212,0.08030159319303551
213,-0.39305842857487755
214,-0.2927593926493619
215,-0.04996351246445805
216,-0.2868262953438762
217,-0.8352572767276772
218,-0.8831072834377032
219,-0.08828073823849544
220,0.8651727553696701
221,1.0770684463549456
222,0.5366627267097698
223,0.04172970768603081
224,0.09030884331518957
225,0.27798303499146965
226,-0.011371212692430693
227,-0.6273367827779558
228,-0.7819000813182654
229,-0.138119391054096
230,0.6537095433420465
231,0.7468869820710249
232,0.15636387899647428
233,-0.3307840709432376
234,-0.24631926063402945
235,-0.02751448208669175
236,-0.2977430796080518
237,-0.8783418661334298
238,-0.9478766950925716
239,-0.16464673283800782
240,0.7884422969196233
241,1.0230393827658717
242,0.5396477523788777
243,0.13247965309759888
244,0.268990810599499
245,0.4920384389858589
246,0.1411339348037857
247,-0.634224369100735
248,-0.9900689629246697
249,-0.49949871642405264
250,0.26687623131724164
251,0.4885387761165301
252,0.13990600461300762
253,-0.09018635945651453
254,0.14838043414742497
255,0.35000849436575954
256,-0.09211684493291616
257,-0.9145363523234828
258,-1.181999058705314
259,-0.45647304135166045
260,0.6098842614599037
261,1.0626752342725658
262,0.7696802638324375
263,0.4107852493265245
264,0.4319030710388785
265,0.45122239828529065
266,-0.07931411994972984
267,-0.934057539381357
268,-1.2623467534781028
269,-0.6782827842487223
270,0.19744117112655163
271,0.5108715471660673
272,0.2290443343985423
273,0.05675593189950149
274,0.36523197633785887
275,0.6468477859635936
276,0.2587796934341955
277,-0.5792928470565505
