,Data
0,0.4330674199899035
1,0.3883680323348102
2,0.5598472856680303
3,0.25987630211321544
4,0.5685720997048728
5,0.2667308244394241
6,0.4760468013170041
7,0.915357536841494
8,-0.4130064253731008
9,0.8147428056173657
10,0.5631660516901779
11,0.4364832200337623
12,0.43697226202977096
13,-0.08804717507871865
14,0.9496566113199797
15,0.5936145450902631
16,0.15395833887343233
17,0.2596350744240127
18,0.56740231132433
19,0.7059104775928565
20,0.10736779286811662
21,0.48486771476197765
22,0.5979249065853988
23,0.3967620921209757
24,0.13875599648513195
25,0.6435307352310126
26,0.5911753505706581
27,0.44879472456620195
28,0.13855863376204694
29,0.44199187212480245
30,0.6311024945075836
31,0.5050432170712381
32,0.33380490986295447
33,0.13787353160159901
34,0.5475735529358706
35,0.7395796137929883
36,0.20464334675041862
37,0.4203156887173422
38,0.6117590069368084
39,-0.029661959566032438
40,0.7998374260030842
41,0.45459820458063166
42,0.550099944577932
43,-0.04996351246445805
44,0.8651727553696701
45,0.27798303499146965
46,0.6537095433420465
47,-0.02751448208669175
48,0.7884422969196233
49,0.4920384389858589
50,0.26687623131724164
51,0.35000849436575954
52,0.6098842614599037
53,0.45122239828529065
54,0.19744117112655163
55,0.6468477859635936
56,0.4643879531425681
57,0.2746961221521299
58,0.26586297093087774
59,0.8818894671256119
60,0.2942348949908532
61,0.3832441278190382
62,0.17715816207316257
63,0.6859936590077976
64,0.43773377889141823
65,0.49546509431117575
66,0.21726291076100293
67,0.6111124548294304
68,0.27262862642617103
69,0.46356878187374295
70,0.6350337636046486
71,0.2697419313847375
72,0.2899642991861109
73,0.4778722376951405
74,0.6867950304488719
75,0.4697638912644632
76,-0.22809063108383823
77,0.9077239711341275
78,0.5293897895653118
79,0.4902523641786788
80,0.0850413392065181
81,0.3965371638193385
82,0.7192788678420284
83,0.5070681470376939
84,0.1792392950093746
85,0.41993830624953266
86,0.5571648882542798
87,0.37080435344889606
88,0.25739016109235485
89,1.1397423892316358
90,-0.26065114752187885
91,0.3535066623440505
92,0.8697834116393418
93,0.5060228419565804
94,0.026743845905796725
95,0.5456065302331299
96,0.6952937630228629
97,0.12282269271709664
98,0.5881192717512262
99,0.354171888484179
100,0.5999884009248494
101,0.2934450968829644
102,0.32159582329464514
103,0.6834196597794134
104,0.39082658894562616
105,0.2987534264739194
106,0.6101486252763568
107,0.15925031968379424
108,0.6061369522885326
109,0.5786634714019064
110,0.3069187117190221
